                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
-10.8291154372499179 	   0.3541184135862603 
-10.8375130722139357 	   0.3264822985666538 
-10.8461781520330263 	   0.2987847739638221 
-10.8551092173168886 	   0.2710239317687672 
-10.8643047654365841 	   0.2431979002276795 
-10.8737632516921607 	   0.2153048285117375 
-10.8834830894062975 	   0.1873429203676912 
-10.8934626534254715 	   0.1593102709962853 
-10.9037002756668766 	   0.1312051547932442 
-10.9141942500285101 	   0.1030257957193369 
-10.9249428316756632 	   0.0747704384165183 
-10.9359442377248257 	   0.0464373520449892 
-10.9471966480030929 	   0.0180248276893522 
-10.9586982057751694 	  -0.0104688210555550 
-10.9704470184842862 	  -0.0390452574302895 
-10.9824411584995580 	  -0.0677061222019433 
-10.9946786638686334 	  -0.0964530329744455 
-11.0071575390806959 	  -0.1252875838503062 
-11.0198757558376617 	  -0.1542113451561793 
-11.0328312541397544 	  -0.1832258446778026 
-11.0460219418126986 	  -0.2123326454372974 
-11.0594456971965638 	  -0.2415332229183639 
-11.0731003687910388 	  -0.2708290456537239 
-11.0869837761861820 	  -0.3002215616622160 
-11.1010937109667385 	  -0.3297121930238111 
-11.1154279375263272 	  -0.3593023359173636 
-11.1299841938893085 	  -0.3889933604626190 
-11.1447601925333419 	  -0.4187866106347867 
-11.1597536212181137 	  -0.4486834040763668 
-11.1749621438219595 	  -0.4786850318037525 
-11.1903834011485870 	  -0.5087927586793938 
-11.2060150118151380 	  -0.5390078220386475 
-11.2218545730231067 	  -0.5693314330342890 
-11.2378996614521594 	  -0.5997647752900549 
-11.2541478340723859 	  -0.6303090053584900 
-11.2705966289838209 	  -0.6609652525769680 
-11.2872435662579527 	  -0.6917346189132845 
-11.3040861487736066 	  -0.7226181789045644 
-11.3211218630533317 	  -0.7536169795825755 
-11.3383481800973556 	  -0.7847320404222549 
-11.3557625562148949 	  -0.8159643533016498 
-11.3733624338534884 	  -0.8473148824734860 
-11.3911452424267381 	  -0.8787845645213238 
-11.4091083991339328 	  -0.9103743083934676 
-11.4272493097827788 	  -0.9420849953576966 
-11.4455653704339753 	  -0.9739174692620260 
-11.4640539647003976 	  -1.0058725780527482 
-11.4827124701293126 	  -1.0379511074587289 
-11.5015382552448795 	  -1.0701538263527166 
-11.5205286805557474 	  -1.1024814830961807 
-11.5396811006823334 	  -1.1349347910476808 
-11.5589928641938204 	  -1.1675144389860392 
-11.5784613146357902 	  -1.2002210884074238 
-11.5980837912945542 	  -1.2330553736549086 
-11.6178576299582748 	  -1.2660179020186346 
-11.6377801636685003 	  -1.2991092538600417 
-11.6578487234662092 	  -1.3323299827261292 
-11.6780606391253414 	  -1.3656806155061190 
-11.6984132398825480 	  -1.3991616525580406 
-11.7189038551542382 	  -1.4327735678748279 
-11.7395298152477956 	  -1.4665168092343275 
-11.7602884520603705 	  -1.5003917983800013 
-11.7811770997709893 	  -1.5343989311886181 
-11.8021930955209609 	  -1.5685385778605281 
-11.8233337800956360 	  -1.6028110830327622 
-11.8445964985422840 	  -1.6372167662983801 
-11.8659786008881678 	  -1.6717559219100389 
-11.8874774427326564 	  -1.7064288193525774 
-11.9090903858901136 	  -1.7412357034615538 
-11.9308147990202720 	  -1.7761767945690066 
-11.9526480581841046 	  -1.8112522890838529 
-11.9745875475218426 	  -1.8464623591787084 
-11.9966306597722099 	  -1.8818071534758161 
-12.0187747968777199 	  -1.9172867970873262 
-12.0410173705357728 	  -1.9529013919414997 
-12.0633558027486618 	  -1.9886510170434781 
-12.0857875263641787 	  -2.0245357287278551 
-12.1083099856033698 	  -2.0605555609251103 
-12.1309206365728155 	  -2.0967105254482723 
-12.1536169477691232 	  -2.1330006122648606 
-12.1763964005686329 	  -2.1694257897850755 
-12.1992564897075226 	  -2.2059860051416877 
-12.2221947237461102 	  -2.2426811844934100 
-12.2452086255256098 	  -2.2795112333063905 
-12.2682957326093849 	  -2.3164760366582651 
-12.2914535977122039 	  -2.3535754595418679 
-12.3146797891195448 	  -2.3908093471622349 
-12.3379718910924847 	  -2.4281775252465021 
-12.3613275042614230 	  -2.4656798003519342 
-12.3847442460070560 	  -2.5033159601779009 
-12.4082197508303036 	  -2.5410857738761754 
-12.4317516707095326 	  -2.5789889923645983 
-12.4553376754438592 	  -2.6170253486524144 
-12.4789754529884611 	  -2.6551945581461145 
-12.5026627097756879 	  -2.6934963189706416 
-12.5263971710218431 	  -2.7319303122988301 
-12.5501765810270971 	  -2.7704962026619309 
-12.5739987034598624 	  -2.8091936382763114 
-12.5978613228057785 	  -2.8480222461685609 
-12.6217622397976026 	  -2.8869816539278386 
-12.6456992791318612 	  -2.9260714568302517 
-12.6696702845728062 	  -2.9652912410673853 
-12.6936731205106739 	  -3.0046405781183356 
-12.7177056721730324 	  -3.0441190250925536 
-12.7417658458367082 	  -3.0837261250299779 
-12.7658515690184409 	  -3.1234614072384064 
-12.7899607906612065 	  -3.1633243876059196 
-12.8140914813053275 	  -3.2033145689288296 
-12.8382416332541727 	  -3.2434314412203706 
-12.8624092607243803 	  -3.2836744820357282 
-12.8865923999901053 	  -3.3240431567797506 
-12.9107891095056893 	  -3.3645369190571173 
-12.9349974700420312 	  -3.4051552109296135 
-12.9592155847886055 	  -3.4458974632664554 
-12.9834415794569384 	  -3.4867630960477691 
-13.0076736023748101 	  -3.5277515186674582 
-13.0319098245675775 	  -3.5688621302453503 
-13.0561484398333310 	  -3.6100943199269668 
-13.0803876648047748 	  -3.6514474671937771 
-13.1046257390086343 	  -3.6929209421511402 
-13.1288609249096773 	  -3.7345141058357751 
-13.1530915079490320 	  -3.7762263105079543 
-13.1773157965742431 	  -3.8180568999447271 
-13.2015321222618258 	  -3.8600052097255970 
-13.2257388395275974 	  -3.9020705675274057 
-13.2499343263560707 	  -3.9442522919860652 
-13.2741169824869072 	  -3.9865496987359759 
-13.2982852320051439 	  -4.0289620919162958 
-13.3224375215629962 	  -4.0714887703985410 
-13.3465723208054907 	  -4.1141290265329458 
-13.3706881223343750 	  -4.1568821464299903 
-13.3947834416751270 	  -4.1997474102061556 
-13.4188568172083365 	  -4.2427240923227520 
-13.4429068101516727 	  -4.2858114617301108 
-13.4669320044800394 	  -4.3290087821960617 
-13.4909310068622332 	  -4.3723153125496603 
-13.5149024466050101 	  -4.4157303068838472 
-13.5388449755165645 	  -4.4592530149838749 
-13.5627572679162096 	  -4.5028826822851471 
-13.5866380204824200 	  -4.5466185503073726 
-13.6104859521695207 	  -4.5904598568542827 
-13.6342998041170311 	  -4.6344058362235261 
-13.6580783395378784 	  -4.6784557194536962 
-13.6818203436131824 	  -4.7226087345389969 
-13.7055246233741599 	  -4.7668641066600799 
-13.7291900075860873 	  -4.8112210583951152 
-13.7528153466249172 	  -4.8556788099342123 
-13.7763995123448151 	  -4.9002365793014810 
-13.7999413979503949 	  -4.9448935825522868 
-13.8234399178646772 	  -4.9896490339682895 
-13.8468940075765303 	  -5.0345021462865045 
-13.8703026235132434 	  -5.0794521308589342 
-13.8936647428793627 	  -5.1244981978777373 
-13.9169793635137911 	  -5.1696395565468611 
-13.9402455037364454 	  -5.2148754152667962 
-13.9634622021873529 	  -5.2602049818254129 
-13.9866285176685388 	  -5.3056274635725211 
-14.0097435289845311 	  -5.3511420675873413 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
-13.0105723853180955 	   7.2582371440237248 
-12.9876052268200173 	   7.2130988473434821 
-12.9645850230306845 	   7.1680568670656184 
-12.9415127283384965 	   7.1231120792151685 
-12.9183893195610580 	   7.0782653602683201 
-12.8952157961524598 	   7.0335175869676876 
-12.8719931804233685 	   6.9888696361101053 
-12.8487225177511739 	   6.9443223843398592 
-12.8254048767885358 	   6.8998767079345544 
-12.8020413496653127 	   6.8555334825909160 
-12.7786330521867306 	   6.8112935832069068 
-12.7551811240367154 	   6.7671578836441677 
-12.7316867289657019 	   6.7231272565039291 
-12.7081510549842029 	   6.6792025728827866 
-12.6845753145455689 	   6.6353847021329919 
-12.6609607447193628 	   6.5916745116260103 
-12.6373086073813763 	   6.5480728664766916 
-12.6136201893680759 	   6.5045806293117234 
-12.5898968026568863 	   6.4611986599826450 
-12.5661397845138847 	   6.4179278153181567 
-12.5423504976530396 	   6.3747689488435153 
-12.5185303303882964 	   6.3317229104968975 
-12.4946806967692687 	   6.2887905463576352 
-12.4708030367220619 	   6.2459726983509629 
-12.4468988161761267 	   6.2032702039593097 
-12.4229695271898688 	   6.1606838959205144 
-12.3990166880644654 	   6.1182146019279608 
-12.3750418434531433 	   6.0758631443221605 
-12.3510465644616616 	   6.0336303397788313 
-12.3270324487424521 	   5.9915169989909076 
-12.3030011205804968 	   5.9495239263446553 
-12.2789542309674768 	   5.9076519195985258 
-12.2548934576756281 	   5.8659017695423898 
-12.2308205053129662 	   5.8242742596693731 
-12.2067371053771616 	   5.7827701658300121 
-12.1826450162952380 	   5.7413902558904164 
-12.1585460234569940 	   5.7001352893806914 
-12.1344419392394780 	   5.6590060171366341 
-12.1103346030134684 	   5.6180031809529929 
-12.0862258811545811 	   5.5771275132042950 
-12.0621176670246744 	   5.5363797364974650 
-12.0380118809644330 	   5.4957605632796707 
-12.0139104702523465 	   5.4552706954847148 
-11.9898154090724720 	   5.4149108241375696 
-11.9657286984551181 	   5.3746816289853978 
-11.9416523662167666 	   5.3345837781033394 
-11.9175884668807477 	   5.2946179275118350 
-11.8935390815918680 	   5.2547847207779297 
-11.8695063180122826 	   5.2150847886262302 
-11.8454923102073391 	   5.1755187485413545 
-11.8214992185227228 	   5.1360872043595380 
-11.7975292294396947 	   5.0967907458747099 
-11.7735845554255096 	   5.0576299484254061 
-11.7496674347638184 	   5.0186053724917938 
-11.7257801313764194 	   4.9797175632802793 
-11.7019249346252359 	   4.9409670503183456 
-11.6781041591054056 	   4.9023543470360487 
-11.6543201444223286 	   4.8638799503498094 
-11.6305752549504984 	   4.8255443402520433 
-11.6068718795850145 	   4.7873479793843154 
-11.5832124314685654 	   4.7492913126291452 
-11.5595993477084651 	   4.7113747666910104 
-11.5360350890859884 	   4.6735987496596270 
-11.5125221397297661 	   4.6359636506177946 
-11.4890630067973483 	   4.5984698391971630 
-11.4656602201030680 	   4.5611176652230840 
-11.4423163318284136 	   4.5239074581179590 
-11.4190339160473791 	   4.4868395267263077 
-11.3958155683934006 	   4.4499141587466244 
-11.3726639056340453 	   4.4131316203543154 
-11.3495815652377789 	   4.3764921558070800 
-11.3265712049599134 	   4.3399959869582876 
-11.3036355023393806 	   4.3036433129622571 
-11.2807771542519557 	   4.2674343097925069 
-11.2579988764084025 	   4.2313691298617293 
-11.2353034028454442 	   4.1954479016214457 
-11.2126934849076090 	   4.1596707304924321 
-11.1901718926451572 	   4.1240376932502736 
-11.1677414113859186 	   4.0885488453424470 
-11.1454048430416996 	   4.0532042154560823 
-11.1231650050528970 	   4.0180038063775712 
-11.1010247297759541 	   3.9829475946269635 
-11.0789868638603473 	   3.9480355300824685 
-11.0570542676032755 	   3.9132675356250668 
-11.0352298142906413 	   3.8786435067830438 
-11.0135163895206034 	   3.8441633113859437 
-10.9919168905149736 	   3.8098267892148305 
-10.9704342254079155 	   3.7756337516773431 
-10.9490713125232837 	   3.7415839814783807 
-10.9278310796355953 	   3.7076772323009237 
-10.9067164632145115 	   3.6739132284967972 
-10.8857304076536074 	   3.6402916647886614 
-10.8648758644869758 	   3.6068122059713024 
-10.8441557915861448 	   3.5734744866369792 
-10.8235731523478762 	   3.5402781108943731 
-10.8031309148615069 	   3.5072226521149621 
-10.7828320510689082 	   3.4743076526711141 
-10.7626795359031551 	   3.4415326237061787 
-10.7426763464219679 	   3.4088970448923108 
-10.7228254609211309 	   3.3764003642196982 
-10.7031298580387855 	   3.3440419977865230 
-10.6835925143172190 	   3.3118213345379477 
-10.6642164091774809 	   3.2797377171090774 
-10.6450045154407622 	   3.2477904691048072 
-10.6259598039001339 	   3.2159788772597766 
-10.6070852410298322 	   3.1843021955731503 
-10.5883837880198257 	   3.1527596451817823 
-10.5698583998018592 	   3.1213504142425643 
-10.5515120240631557 	   3.0900736578402759 
-10.5333476002573132 	   3.0589284978894389 
-10.5153680585999822 	   3.0279140230745014 
-10.4975763190632296 	   2.9970292887830174 
-10.4799752903557390 	   2.9662733170783007 
-10.4625678689036548 	   2.9356450966631251 
-10.4453569378204438 	   2.9051435828752159 
-10.4283453658715217 	   2.8747676976992014 
-10.4115360064393094 	   2.8445163297758103 
-10.3949316964748935 	   2.8143883344594003 
-10.3785352554555352 	   2.7843825338599171 
-10.3623494843320909 	   2.7544977169255591 
-10.3463771644790725 	   2.7247326395260525 
-10.3306210566393410 	   2.6950860245654806 
-10.3150838998693644 	   2.6655565621076458 
-10.2997684104873279 	   2.6361429095066753 
-10.2846772810142433 	   2.6068436915831792 
-10.2698131791239824 	   2.5776575007880975 
-10.2551787465904027 	   2.5485828974025533 
-10.2407765982325198 	   2.5196184097734271 
-10.2266093208703310 	   2.4907625345389399 
-10.2126794723283645 	   2.4620137366892956 
-10.1989895803106538 	   2.4333704501919291 
-10.1855421414315899 	   2.4048310780207949 
-10.1723396201767251 	   2.3763939925131106 
-10.1593844478657225 	   2.3480575357685458 
-10.1466790217026279 	   2.3198200197217642 
-10.1342257036906354 	   2.2916797268529598 
-10.1220268196885694 	   2.2636349103460094 
-10.1100846584182413 	   2.2356837945165591 
-10.0984014704896268 	   2.2078245752269696 
-10.0869794674417186 	   2.1800554202998303 
-10.0758208207903159 	   2.1523744699703369 
-10.0649276610961849 	   2.1247798373222073 
-10.0543020770377023 	   2.0972696087804059 
-10.0439461145044682 	   2.0698418445900333 
-10.0338617757055104 	   2.0424945793119034 
-10.0240510182901144 	   2.0152258223484867 
-10.0145157544844121 	   1.9880335584875737 
-10.0052578502517502 	   1.9609157484287638 
 -9.9962791244640066 	   1.9338703293567150 
 -9.9875813475922381 	   1.9068952181432373 
 -9.9791662427907379 	   1.8799883021718578 
 -9.9710354806946437 	   1.8531474633054967 
 -9.9631906869336291 	   1.8263705345523917 
 -9.9556334317849888 	   1.7996553519542642 
 -9.9483652352397520 	   1.7729997245145201 
 -9.9413875649512207 	   1.7464014421094545 
 -9.9347018355738683 	   1.7198582761497183 
 -9.9283094081223418 	   1.6933679802703192 
 -9.9222115893559035 	   1.6669282910201277 
 -9.9164096311828285 	   1.6405369285862814 
 -9.9109047300971174 	   1.6141915974830088 
 -9.9056980266296630 	   1.5878899873116696 
 -9.9007906048348051 	   1.5616297734716542 
 -9.8961834917943889 	   1.5354086179298103 
 -9.8918776571528699 	   1.5092241699695517 
 -9.8878740126654598 	   1.4830740670357418 
 -9.8841734118556861 	   1.4569559350383707 
 -9.8807766494999729 	   1.4308673899929569 
 -9.8776844614135655 	   1.4048060378379610 
 -9.8748975240064940 	   1.3787694759954687 
 -9.8724164540459078 	   1.3527552937236111 
 -9.8702418083674459 	   1.3267610730114894 
 -9.8683740836429443 	   1.3007843892788205 
 -9.8668137161670995 	   1.2748228121404557 
 -9.8655610816920287 	   1.2488739060179315 
 -9.8646164953142677 	   1.2229352305386441 
 -9.8639802074688010 	   1.1970043732028457 
 -9.8636524166543129 	   1.1710788455967012 
 -9.8636332526344912 	   1.1451562199682557 
 -9.8639227863328056 	   1.1192340496614350 
 -9.8645210275643649 	   1.0933098881187180 
 -9.8654279250657506 	   1.0673812895658408 
 -9.8666433665176072 	   1.0414458100151816 
 -9.8681671786120138 	   1.0155010081476430 
 -9.8699991272198329 	   0.9895444454907609 
 -9.8721389175444543 	   0.9635736869245441 
 -9.8745861942487565 	   0.9375863017170605 
 -9.8773405419819245 	   0.9115798605696959 
 -9.8804014808891569 	   0.8855519882825886 
 -9.8837684798620096 	   0.8595002222658518 
 -9.8874409413990367 	   0.8334221811728869 
 -9.8914182105324784 	   0.8073154719279628 
 -9.8956995731432009 	   0.7811777124872319 
 -9.9002842572553913 	   0.7550065205003467 
 -9.9051714290178214 	   0.7287995718893759 
 -9.9103602022606232 	   0.7025544814324028 
 -9.9158496293116443 	   0.6762689300960617 
 -9.9216387051872186 	   0.6499406197527439 
 -9.9277263682110561 	   0.6235672733457762 
 -9.9341114859814983 	   0.5971468790482286 
 -9.9407929986748265 	   0.5706752629381943 
 -9.9477695834284212 	   0.5441516967426562 
 -9.9550398794080071 	   0.5175754731996294 
 -9.9626026580025062 	   0.4909424672744225 
 -9.9704565154281877 	   0.4642507511171159 
 -9.9786000094645093 	   0.4374981649619050 
 -9.9870316466921043 	   0.4106825614943329 
 -9.9957498831064449 	   0.3838018058585584 
-10.0047531263804999 	   0.3568537296932451 
-10.0140397316403842 	   0.3298362595169840 
-10.0236080068773603 	   0.3027472959908908 
-10.0334562114552011 	   0.2755847728077274 
-10.0435825573288060 	   0.2483466453153872 
-10.0539852093460187 	   0.2210309126921856 
-10.0646622881564323 	   0.1936355239816099 
-10.0756118672124675 	   0.1661585488737601 
-10.0868319769222516 	   0.1385980333824379 
-10.0983206042545408 	   0.1109520533669116 
-10.1100756937019938 	   0.0832187110119872 
-10.1220951481684178 	   0.0553961355826160 
-10.1343768298754764 	   0.0274824833918727 
-10.1469185612741466 	  -0.0005240621099976 
-10.1597181259611666 	  -0.0286252901839939 
-10.1727732696062976 	  -0.0568229620632932 
-10.1860817008902096 	  -0.0851188107511579 
-10.1996410926602454 	  -0.1135145218650547 
-10.2134490819908645 	  -0.1420118163985437 
-10.2275032725944328 	  -0.1706123100923964 
-10.2418012347443845 	  -0.1993176211671073 
-10.2563405065363824 	  -0.2281293372318566 
-10.2711185948734727 	  -0.2570490153423140 
-10.2861329764531888 	  -0.2860781819896140 
-10.3013810987605776 	  -0.3152183329256426 
-10.3168603810651440 	  -0.3444709329836801 
-10.3325682154228122 	  -0.3738374158326453 
-10.3485019676634789 	  -0.4033191842159872 
-10.3646589784242771 	  -0.4329176089799415 
