                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
  0.1444852732621804 	   8.8229697437397085 
  0.2306860646272303 	   8.8388815981561457 
  0.3172316793071174 	   8.8546847827037638 
  0.4041187415233787 	   8.8703751950777452 
  0.4913437016545791 	   8.8859488671882634 
  0.5789028433486250 	   8.9014019693611193 
  0.6667922909314639 	   8.9167308142266677 
  0.7550080169976927 	   8.9319318602297546 
  0.8435458502073739 	   8.9470017147628713 
  0.9324014832984865 	   8.9619371369283538 
  1.0215704811915389 	   8.9767350399123060 
  1.1110482892442135 	   8.9913924929775053 
  1.2008302416000673 	   9.0059067230731991 
  1.2909115695796660 	   9.0202751160593415 
  1.3812874101207739 	   9.0344952175530917 
  1.4719528142297562 	   9.0485647334013244 
  1.5629027554045907 	   9.0624815297833461 
  1.6541321380143088 	   9.0762436329538243 
  1.7456358050084626 	   9.0898492287540762 
  1.8374085486283347 	   9.1032966611891251 
  1.9294451147009382 	   9.1165844318662543 
  2.0217402131989113 	   9.1297111979249426 
  2.1142885253909389 	   9.1426757702639616 
  2.2070848210299654 	   9.1554771008329467 
  2.3001235197496759 	   9.1681143223273605 
  2.3933993796536654 	   9.1805866822719082 
  2.4869070414776262 	   9.1928935821719246 
  2.5806411533380813 	   9.2050345638522675 
  2.6745963772424655 	   9.2170093060904481 
  2.7687673953527545 	   9.2288176210656285 
  2.8631489159794099 	   9.2404594506400670 
  2.9577356792900162 	   9.2519348624903692 
  3.0525224627487892 	   9.2632440461075873 
  3.1475040862673689 	   9.2743873086827904 
  3.2426754170611680 	   9.2853650708948727 
  3.3380313742276200 	   9.2961778626188103 
  3.4335669330247631 	   9.3068263185691809 
  3.5292771288658504 	   9.3173111738957228 
  3.6251570610248014 	   9.3276332597459177 
  3.7212018960560878 	   9.3377934988091482 
  3.8174068709402000 	   9.3477929008568292 
  3.9137672959518164 	   9.3576325582875590 
  4.0102785572276902 	   9.3673136417114904 
  4.1069361191452813 	   9.3768373955326449 
  4.2037355263682423 	   9.3862051336113357 
  4.3006724056778305 	   9.3954182349627509 
  4.3977424675616668 	   9.4044781395234409 
  4.4949415075659624 	   9.4133863439903180 
  4.5922654074331053 	   9.4221443977362931 
  4.6897101359872169 	   9.4307538988336628 
  4.7872717498922333 	   9.4392164901308426 
  4.8849463941351230 	   9.4475338554700432 
  4.9827303023657734 	   9.4557077159886855 
  5.0806197970471212 	   9.4637398265336863 
  5.1786112894493730 	   9.4716319721886055 
  5.2767012794760717 	   9.4793859649157053 
  5.3748863553525430 	   9.4870036403160292 
  5.4731631931747504 	   9.4944868545089030 
  5.5715285563248456 	   9.5018374811320143 
  5.6699792947776073 	   9.5090574084631605 
  5.7685123442889994 	   9.5161485366634757 
  5.8671247254877779 	   9.5231127751423426 
  5.9658135428735779 	   9.5299520400431916 
  6.0645759837319746 	   9.5366682518491448 
  6.1634093169702373 	   9.5432633331074808 
  6.2623108918868811 	   9.5497392062710418 
  6.3612781368791280 	   9.5560977916548797 
  6.4603085580944626 	   9.5623410055058198 
  6.5593997380362667 	   9.5684707581828121 
  6.6585493341263735 	   9.5744889524452574 
  6.7577550772016366 	   9.5803974818687774 
  6.8570147701386652 	   9.5861982292523855 
  6.9563262861319952 	   9.5918930653501437 
  7.0556875672800414 	   9.5974838474714321 
  7.1550966229900492 	   9.6029724182899248 
  7.2545515284056803 	   9.6083606047193779 
  7.3540504228576609 	   9.6136502168554312 
  7.4535915081724236 	   9.6188430471051767 
  7.5531730472598309 	   9.6239408691863169 
  7.6527933624253057 	   9.6289454374164531 
  7.7524508338322065 	   9.6338584859680410 
  7.8521438979427653 	   9.6386817282161257 
  7.9518710459751931 	   9.6434168561521343 
  8.0516308223734487 	   9.6480655398628983 
  8.1514218232952782 	   9.6526294270700497 
  8.2512426951198847 	   9.6571101427273351 
  8.3510921329737542 	   9.6615092886728302 
  8.4509688792816888 	   9.6658284433331954 
  8.5508717223408368 	   9.6700691614768832 
  8.6507994949167202 	   9.6742329740139628 
  8.7507510728694964 	   9.6783213878394303 
  8.8507253738023444 	   9.6823358857177624 
  8.9507213557407592 	   9.6862779262059462 
  9.0507380158380482 	   9.6901489436128720 
  9.1507743891083813 	   9.6939503479923772 
  9.2508295471920281 	   9.6976835251680882 
  9.3509025971443016 	   9.7013498367876689 
  9.4509926802598976 	   9.7049506204044373 
  9.5510989709216911 	   9.7084871895845186 
  9.6512206754813956 	   9.7119608340374963 
  9.7513570311691176 	   9.7153728197688203 
  9.8515073050306814 	   9.7187243892523476 
  9.9516707928968078 	   9.7220167616210738 
 10.0518468183783209 	   9.7252511328749947 
 10.1520347318914990 	   9.7284286761041248 
 10.2522339097100250 	   9.7315505417256141 
 10.3524437530473765 	   9.7346178577334630 
 10.4526636871634899 	   9.7376317299596238 
 10.5528931605005685 	   9.7405932423453496 
 10.6531316438457697 	   9.7435034572215731 
 10.7533786295145770 	   9.7463634155974734 
 10.8536336305712773 	   9.7491741374557730 
 10.9538961800597683 	   9.7519366220545418 
 11.0541658302715504 	   9.7546518482338538 
 11.1544421520293042 	   9.7573207747271642 
 11.2547247339971968 	   9.7599443404761601 
 11.3550131820177498 	   9.7625234649483890 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
                -nan 	                 -nan 
-13.2917409497169547 	   6.8245782195500651 
-13.2180562641981929 	   6.8225704373057638 
-13.1444988085278176 	   6.8205981164889575 
-13.0710689650427287 	   6.8186619649653126 
-12.9977671074933401 	   6.8167627012185230 
-12.9245936007159017 	   6.8149010544645066 
-12.8515488002884268 	   6.8130777647783107 
-12.7786330521867306 	   6.8112935832069068 
-12.7058466924142053 	   6.8095492719090007 
-12.6331900466446871 	   6.8078456042597688 
-12.5606634298362501 	   6.8061833649866470 
-12.4882671458499246 	   6.8045633502815388 
-12.4160014870513393 	   6.8029863679246230 
-12.3438667339030257 	   6.8014532374062604 
-12.2718631545506529 	   6.7999647900422246 
-12.1999910043909559 	   6.7985218691002602 
-12.1282505256423487 	   6.7971253299056951 
-12.0566419468935244 	   6.7957760399632106 
-11.9851654826412251 	   6.7944748790768443 
-11.9138213343478796 	   6.7932227367869142 
-11.8426096837614843 	   6.7920205233666993 
-11.7715307018946156 	   6.7908691532769483 
-11.7005845420841226 	   6.7897695566099765 
-11.6297713411146422 	   6.7887226763021582 
-11.5590912186926715 	   6.7877294682351481 
-11.4885442769088950 	   6.7867909013324583 
-11.4181305996836997 	   6.7859079576608181 
-11.3478502521964977 	   6.7850816325324121 
-11.2777032803182298 	   6.7843129345816058 
-11.2076897100137458 	   6.7836028858625914 
-11.1378095467366673 	   6.7829525219344875 
-11.0680627748176637 	   6.7823628919334213 
-10.9984493568241906 	   6.7818350586606364 
-10.9289692329214336 	   6.7813700986455610 
-10.8596223202118729 	   6.7809691022136818 
-10.7904085120592157 	   6.7806331735515188 
-10.7213276773990760 	   6.7803634307640630 
-10.6523796600443834 	   6.7801610059145725 
-10.5835642779554355 	   6.7800270450847666 
-10.5148813225162261 	   6.7799627084009515 
-10.4463305577804650 	   6.7799691700729019 
-10.3779117197148310 	   6.7800476184094052 
-10.3096245154141464 	   6.7801992558419508 
-10.2414686223098510 	   6.7804252989294671 
-10.1734436873589829 	   6.7807269783588087 
-10.1055493262173801 	   6.7811055389363588 
-10.0377851224027435 	   6.7815622395628532 
 -9.9701506264266051 	   6.7820983532168135 
 -9.9026453549288487 	   6.7827151669043113 
 -9.8352687897840063 	   6.7834139816125640 
 -9.7680203771921228 	   6.7841961122508136 
 -9.7008995267592244 	   6.7850628875717574 
 -9.6339056105549794 	   6.7860156500883582 
 -9.5670379621562596 	   6.7870557559738423 
 -9.5002958756776330 	   6.7881845749447818 
 -9.4336786047783132 	   6.7894034901371230 
 -9.3671853616597431 	   6.7907138979593062 
 -9.3008153160441100 	   6.7921172079327086 
 -9.2345675941344183 	   6.7936148425176848 
 -9.1684412775637423 	   6.7952082369167561 
 -9.1024354023244971 	   6.7968988388638998 
 -9.0365489576836175 	   6.7986881083932538 
 -8.9707808850830641 	   6.8005775175871817 
 -8.9051300770229904 	   6.8025685503060851 
 -8.8395953759337740 	   6.8046627018926840 
 -8.7741755730286215 	   6.8068614788590898 
 -8.7088694071472652 	   6.8091663985449982 
 -8.6436755635842690 	   6.8115789887536371 
 -8.5785926729005055 	   6.8141007873659341 
 -8.5136193097293500 	   6.8167333419210276 
 -8.4487539915637466 	   6.8194782091766664 
 -8.3839951775622126 	   6.8223369546054942 
 -8.3193412672179896 	   6.8253111520152796 
 -8.2547905992647781 	   6.8284023828367895 
 -8.1903414503290914 	   6.8316122356807609 
 -8.1259920336953488 	   6.8349423057123770 
 -8.0617404980407628 	   6.8383941940207302 
 -7.9975849261646976 	   6.8419695069524904 
 -7.9335233337123556 	   6.8456698554099713 
 -7.8695536678948041 	   6.8494968541115897 
 -7.8056738062068920 	   6.8534521208128938 
 -7.7418815551454552 	   6.8575372754867496 
 -7.6781746489261469 	   6.8617539394633349 
 -7.6145507482042953 	   6.8661037345261624 
 -7.5510074387999255 	   6.8705882819635411 
 -7.4875422304267447 	   6.8752092015763839 
 -7.4241525554299583 	   6.8799681106382842 
 -7.3608357675366003 	   6.8848666228050739 
 -7.2975891406129589 	   6.8899063469795498 
 -7.2344098674399309 	   6.8950888861220987 
 -7.1712950585055326 	   6.9004158360092198 
 -7.1082417408135123 	   6.9058887839414682 
 -7.0452468567186797 	   6.9115093073929827 
 -6.9823072627834195 	   6.9172789726084307 
 -6.9194197286641517 	   6.9231993331413229 
 -6.8565809360291601 	   6.9292719283339652 
 -6.7937874775101079 	   6.9354982817388793 
 -6.7310358556935244 	   6.9418798994781303 
 -6.6683224821504528 	   6.9484182685442368 
 -6.6056436765164745 	   6.9551148550346369 
 -6.5429956656167896 	   6.9619711023265483 
 -6.4803745826480226 	   6.9689884291853410 
 -6.4177764664174406 	   6.9761682278085777 
 -6.3551972606439042 	   6.9835118618053613 
 -6.2926328133262341 	   6.9910206641096728 
 -6.2300788761861492 	   6.9986959348255180 
 -6.1675311041842358 	   7.0065389390088715 
 -6.1049850551217411 	   7.0145509043803518 
 -6.0424361893290168 	   7.0227330189724055 
 -5.9798798694468909 	   7.0310864287104371 
 -5.9173113603079939 	   7.0396122349277155 
 -5.8547258298062461 	   7.0483114910812228 
 -5.7921183453273999 	   7.0571852031906435 
 -5.7294838796741816 	   7.0662343223919892 
 -5.6668173074424013 	   7.0754597455169472 
 -5.6041134065194909 	   7.0848623114265310 
 -5.5413668586900107 	   7.0944427981526790 
 -5.4785722503820651 	   7.1042019199854600 
 -5.4157240735631875 	   7.1141403245070212 
 -5.3528167267941758 	   7.1242585895743185 
 -5.2898445164458359 	   7.1345572202547531 
 -5.2268016580859156 	   7.1450366457184629 
 -5.1636822780420708 	   7.1556972160915473 
 -5.1004804151519565 	   7.1665391992721741 
 -5.0371900227011039 	   7.1775627777182631 
 -4.9738049705599172 	   7.1887680452088087 
 -4.9103190475245171 	   7.2001550035862678 
 -4.8467259638672768 	   7.2117235594859350 
 -4.7830193541066039 	   7.2234735210574756 
 -4.7191927799969733 	   7.2354045946884948 
 -4.6552397337495988 	   7.2475163817350596 
 -4.5911536414857386 	   7.2598083752694658 
 -4.5269278669308939 	   7.2722799568519036 
 -4.4625557153524662 	   7.2849303933365581 
 -4.3980304377438530 	   7.2977588337223542 
 -4.3333452352630548 	   7.3107643060561722 
 -4.2684932639259499 	   7.3239457144008249 
 -4.2034676395545869 	   7.3373018358801820 
 -4.1382614429897169 	   7.3508313178090621 
 -4.0728677255577512 	   7.3645326749257896 
 -4.0072795148048055 	   7.3784042867334421 
 -3.9414898204861566 	   7.3924443949685443 
 -3.8754916408188973 	   7.4066511012057630 
 -3.8092779689850476 	   7.4210223646173761 
 -3.7428417998942618 	   7.4355559998952678 
 -3.6761761371902746 	   7.4502496753551455 
 -3.6092740005136457 	   7.4651009112285118 
 -3.5421284329328890 	   7.4801070781961956 
 -3.4747325087442524 	   7.4952653960766806 
 -3.4070793413409484 	   7.5105729328252062 
 -3.3391620913649329 	   7.5260266037483303 
 -3.2709739750417919 	   7.5416231709917678 
 -3.2025082726907397 	   7.5573592433121499 
 -3.1337583374107134 	   7.5732312761397376 
 -3.0647176038825630 	   7.5892355719636688 
 -2.9953795973628470 	   7.6053682810136296 
 -2.9257379427342287 	   7.6216254022985863 
 -2.8557863736691655 	   7.6380027849815502 
 -2.7855187418631777 	   7.6544961301101218 
 -2.7149290263050267 	   7.6711009927162292 
 -2.6440113425864813 	   7.6878127842829969 
 -2.5727599521570554 	   7.7046267756112217 
 -2.5011692716242111 	   7.7215381000461161 
 -2.4292338819192030 	   7.7385417571225261 
 -2.3569485374075834 	   7.7556326165935943 
 -2.2843081748676877 	   7.7728054228609738 
 -2.2113079223220433 	   7.7900547998007621 
 -2.1379431076783471 	   7.8073752559875338 
 -2.0642092671568331 	   7.8247611903094763 
 -1.9901021534703993 	   7.8422068979695210 
 -1.9156177437191004 	   7.8597065768666967 
 -1.8407522469753905 	   7.8772543343451327 
 -1.7655021115171858 	   7.8948441943023475 
 -1.6898640316881568 	   7.9124701046393682 
 -1.6138349543518344 	   7.9301259450376289 
 -1.5374120848920498 	   7.9478055350497741 
 -1.4605928927657790 	   7.9655026424736155 
 -1.3833751535786361 	   7.9832109910930145 
 -1.3057568085986657 	   8.0009242737427098 
 -1.2277361818171562 	   8.0186361544166083 
 -1.1493118441045367 	   8.0363402826601202 
 -1.0704826501784166 	   8.0540303016550130 
 -0.9912477402181111 	   8.0716998578790324 
 -0.9116065437839491 	   8.0893426104983241 
 -0.8315587773440845 	   8.1069522415548345 
 -0.7511044468129640 	   8.1245224654570762 
 -0.6702438466654319 	   8.1420470388272097 
 -0.5889775589247260 	   8.1595197702410651 
 -0.5073064514925368 	   8.1769345298931047 
 -0.4252316758404601 	   8.1942852591472679 
 -0.3427546640229684 	   8.2115659799483183 
 -0.2598771250697671 	   8.2287708040467642 
 -0.1766010407286696 	   8.2458939420143267 
 -0.0929286606048180 	   8.2629297120045120 
 -0.0088624967010550 	   8.2798725482359288 
  0.0755946826512521 	   8.2967170091658087 
  0.1604398593643553 	   8.3134577853118543 
  0.2456697727633871 	   8.3300897067138155 
  0.3312809271572175 	   8.3466077500008211 
  0.4172696000408054 	   8.3630070450278957 
  0.5036318505684906 	   8.3792828810746425 
  0.5903635284862464 	   8.3954307125910592 
  0.6774602835118534 	   8.4114461644617293 
  0.7649175749368806 	   8.4273250367725367 
  0.8527306815715532 	   8.4430633090826230 
  0.9408947119461328 	   8.4586571441809699 
  1.0294046146931062 	   8.4741028913227527 
  1.1182551891359247 	   8.4893970889486443 
  1.2074410959813606 	   8.5045364668777879 
  1.2969568681264061 	   8.5195179479845855 
  1.3867969214947926 	   8.5343386493554227 
  1.4769555658990852 	   8.5489958829396180 
  1.5674270158826500 	   8.5634871557005763 
  1.6582054008910503 	   8.5778101693901796 
  1.7492847783496026 	   8.5919628192824362 
  1.8406591405449977 	   8.6059431935902886 
  1.9323224274916369 	   8.6197495712937968 
  2.0242685364845912 	   8.6333804201225508 
  2.1164914346485828 	   8.6468343842784812 
  2.2089847506109028 	   8.6601103205088865 
  2.3017424231135020 	   8.6732072363781239 
  2.3947582755562919 	   8.6861243255723437 
  2.4880261357245770 	   8.6988609542881203 
  2.5815398442849991 	   8.7114166570340306 
  2.6752932629501140 	   8.7237911321752435 
  2.7692802822705138 	   8.7359842372433292 
  2.8634948290596580 	   8.7479959840388037 
  2.9579308734450653 	   8.7598265335513510 
  3.0525824355303257 	   8.7714761907221082 
  3.1474435916689183 	   8.7829453990728314 
  3.2425084803513617 	   8.7942347352262225 
  3.3377713076917068 	   8.8053449033396394 
  3.4332263525347151 	   8.8162767294761064 
  3.5288679711666711 	   8.8270311559326604 
  3.6246906016496157 	   8.8376092355480154 
  3.7206887677829052 	   8.8480121260049263 
  3.8168570826580019 	   8.8582410841658490 
  3.9131902519304687 	   8.8682974604098721 
  4.0096830766612337 	   8.8781826930538763 
  4.1063304558536329 	   8.8878983028220642 
  4.2031273886569513 	   8.8974458873990052 
  4.3000689762488999 	   8.9068271160748598 
  4.3971504234181635 	   8.9160437244909989 
  4.4943670398198945 	   8.9250975095188778 
  4.5917142410253602 	   8.9339903242248955 
  4.6891875492282322 	   8.9427240730055679 
  4.7867825937388462 	   8.9513007068426340 
  4.8844951112301764 	   8.9597222187071761 
  4.9823209457602537 	   8.9679906391144044 
  5.0802560485828163 	   8.9761080318329967 
  5.1782964777627081 	   8.9840764897523844 
  5.2764383976034077 	   8.9918981309103305 
  5.3746780779069319 	   8.9995750946826227 
